State,city_state,County,DMA,Year,population
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2004,204456
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2014,128413
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2013,126639
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2012,124130
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2011,122273
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2010,119371
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2009,115677
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2008,112143
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2007,108245
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2006,106338
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2005,105058
 CA,"Roseville, CA",PLACER,Sacramento-Stockton-Modesto,2004,102387
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2014,484990
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2013,479955
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2012,475515
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2011,471604
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2010,467595
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2009,466676
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2008,461036
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2007,455760
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2006,449658
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2005,448842
 CA,"Sacramento, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2004,446295
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2014,302074
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2013,298130
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2012,297381
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2011,295366
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2010,292566
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2009,287578
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2008,285357
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2007,284538
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2006,283822
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2005,282015
 CA,"Stockton, CA",SAN JOAQUIN,Sacramento-Stockton-Modesto,2004,275541
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2014,120135
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2013,118893
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2012,117823
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2011,116855
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2010,116187
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2009,114622
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2008,114458
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2007,114839
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2006,115298
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2005,116162
 CA,"Vallejo, CA",SOLANO,Sacramento-Stockton-Modesto,2004,117074
 UT,"Provo, UT",UTAH,Salt Lake City,2014,114868
 UT,"Provo, UT",UTAH,Salt Lake City,2013,116386
 UT,"Provo, UT",UTAH,Salt Lake City,2012,115461
 UT,"Provo, UT",UTAH,Salt Lake City,2011,114684
 UT,"Provo, UT",UTAH,Salt Lake City,2010,112945
 UT,"Provo, UT",UTAH,Salt Lake City,2009,119775
 UT,"Provo, UT",UTAH,Salt Lake City,2008,118468
 UT,"Provo, UT",UTAH,Salt Lake City,2007,117791
 UT,"Provo, UT",UTAH,Salt Lake City,2006,116217
 UT,"Provo, UT",UTAH,Salt Lake City,2005,115135
 UT,"Provo, UT",UTAH,Salt Lake City,2004,111718
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2014,191604
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2013,191326
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2012,189532
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2011,188206
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2010,186564
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2009,183102
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2008,180722
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2007,178810
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2006,178965
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2005,176676
 UT,"Salt Lake City, UT",SALT LAKE,Salt Lake City,2004,178487
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2014,110862
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2013,110107
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2012,108305
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2011,106510
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2010,104064
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2009,104968
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2008,104449
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2007,102446
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2006,100280
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2005,96472
 UT,"West Jordan, UT",SALT LAKE,Salt Lake City,2004,93046
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2014,134559
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2013,133883
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2012,132515
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2011,131118
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2010,129654
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2009,125096
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2008,123447
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2007,122374
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2006,120235
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2005,118917
 UT,"West Valley City, UT",West Valley City,Salt Lake City,2004,117188
 TX,"San Antonio, TX",BEXAR,San Antonio,2014,1440309
 TX,"San Antonio, TX",BEXAR,San Antonio,2013,1412979
 TX,"San Antonio, TX",BEXAR,San Antonio,2012,1386305
 TX,"San Antonio, TX",BEXAR,San Antonio,2011,1359461
 TX,"San Antonio, TX",BEXAR,San Antonio,2010,1333953
 TX,"San Antonio, TX",BEXAR,San Antonio,2009,1373668
 TX,"San Antonio, TX",BEXAR,San Antonio,2008,1349274
 TX,"San Antonio, TX",BEXAR,San Antonio,2007,1323698
 TX,"San Antonio, TX",BEXAR,San Antonio,2006,1292082
 TX,"San Antonio, TX",BEXAR,San Antonio,2005,1258733
 TX,"San Antonio, TX",BEXAR,San Antonio,2004,1239011
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2014,261189
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2013,257708
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2012,253115
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2011,248716
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2010,244730
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2009,223739
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2008,219316
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2007,214506
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2006,210156
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2005,209483
 CA,"Chula Vista, CA",SAN DIEGO,San Diego,2004,204842
 CA,"Escondido, CA",SAN DIEGO,San Diego,2014,150363
 CA,"Escondido, CA",SAN DIEGO,San Diego,2013,149307
 CA,"Escondido, CA",SAN DIEGO,San Diego,2012,147929
 CA,"Escondido, CA",SAN DIEGO,San Diego,2011,146266
 CA,"Escondido, CA",SAN DIEGO,San Diego,2010,144425
 CA,"Escondido, CA",SAN DIEGO,San Diego,2009,140170
 CA,"Escondido, CA",SAN DIEGO,San Diego,2008,137442
 CA,"Escondido, CA",SAN DIEGO,San Diego,2007,134740
 CA,"Escondido, CA",SAN DIEGO,San Diego,2006,132271
 CA,"Escondido, CA",SAN DIEGO,San Diego,2005,133793
 CA,"Escondido, CA",SAN DIEGO,San Diego,2004,135793
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2014,174695
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2013,173379
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2012,171615
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2011,169818
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2010,167678
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2009,172901
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2008,169885
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2007,166768
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2006,164222
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2005,165733
 CA,"Oceanside, CA",SAN DIEGO,San Diego,2004,167817
 CA,"San Diego, CA",SAN DIEGO,San Diego,2014,1382251
 CA,"San Diego, CA",SAN DIEGO,San Diego,2013,1360456
 CA,"San Diego, CA",SAN DIEGO,San Diego,2012,1340076
 CA,"San Diego, CA",SAN DIEGO,San Diego,2011,1321256
 CA,"San Diego, CA",SAN DIEGO,San Diego,2010,1306080
 CA,"San Diego, CA",SAN DIEGO,San Diego,2009,1306300
 CA,"San Diego, CA",SAN DIEGO,San Diego,2008,1305754
 CA,"San Diego, CA",SAN DIEGO,San Diego,2007,1297624
 CA,"San Diego, CA",SAN DIEGO,San Diego,2006,1294071
 CA,"San Diego, CA",SAN DIEGO,San Diego,2005,1284347
 CA,"San Diego, CA",SAN DIEGO,San Diego,2004,1274878
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2014,109359
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2013,107602
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2012,105736
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2011,104310
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2010,103118
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2009,101181
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2008,99764
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2007,98770
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2006,98350
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2005,98828
 CA,"Antioch, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2004,98939
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2014,119012
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2013,117204
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2012,115497
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2011,114093
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2010,112919
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2009,102804
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2008,101096
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2007,100360
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2006,100255
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2005,99895
 CA,"Berkeley, CA",ALAMEDA,San Francisco-Oakland-San Jose,2004,100584
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2014,127556
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2013,126283
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2012,124985
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2011,123763
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2010,122659
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2009,122224
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2008,120858
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2007,119996
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2006,119663
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2005,121189
 CA,"Concord, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2004,122019
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2014,106069
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2013,105211
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2012,104147
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2011,102646
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2010,101334
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2009,102165
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2008,100917
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2007,99549
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2006,99218
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2005,99304
 CA,"Daly City, CA",SAN MATEO,San Francisco-Oakland-San Jose,2004,99611
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2014,228998
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2013,225411
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2012,221891
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2011,217703
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2010,214672
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2009,205517
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2008,202252
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2007,199187
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2006,198977
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2005,198722
 CA,"Fremont, CA",ALAMEDA,San Francisco-Oakland-San Jose,2004,200450
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2014,154793
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2013,152097
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2012,149651
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2011,147082
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2010,144854
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2009,144291
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2008,142212
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2007,139996
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2006,139257
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2005,139579
 CA,"Hayward, CA",ALAMEDA,San Francisco-Oakland-San Jose,2004,139949
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2014,414339
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2013,407885
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2012,402074
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2011,396786
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2010,391752
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2009,409189
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2008,403188
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2007,397441
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2006,392076
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2005,392112
 CA,"Oakland, CA",ALAMEDA,San Francisco-Oakland-San Jose,2004,394433
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2014,0
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2013,0
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2012,106516
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2011,105319
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2010,104084
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2009,103165
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2008,101699
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2007,100516
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2006,99803
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2005,100303
 CA,"Richmond, CA",CONTRA COSTA,San Francisco-Oakland-San Jose,2004,100261
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2014,852537
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2013,840715
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2012,829517
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2011,816231
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2010,805813
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2009,815358
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2008,808001
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2007,799185
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2006,786149
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2005,777660
 CA,"San Francisco, CA",SAN FRANCISCO,San Francisco-Oakland-San Jose,2004,773284
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2014,1016597
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2013,1003828
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2012,985401
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2011,971543
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2010,955399
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2009,964695
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2008,948686
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2007,931344
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2006,918619
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2005,908870
 CA,"San Jose, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2004,901283
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2014,122290
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2013,120831
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2012,119609
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2011,118018
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2010,116857
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2009,111997
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2008,109526
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2007,108059
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2006,106476
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2005,104309
 CA,"Santa Clara, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2004,102959
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2014,173953
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2013,171958
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2012,170280
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2011,169259
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2010,168088
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2009,157468
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2008,155531
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2007,153122
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2006,152123
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2005,151923
 CA,"Santa Rosa, CA",SONOMA,San Francisco-Oakland-San Jose,2004,152625
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2014,150098
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2013,148422
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2012,146709
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2011,143974
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2010,140522
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2009,133963
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2008,131713
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2007,129469
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2006,128344
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2005,127788
 CA,"Sunnyvale, CA",SANTA CLARA,San Francisco-Oakland-San Jose,2004,126910
 GA,"Savannah, GA",CHATHAM,Savannah,2014,144138
 GA,"Savannah, GA",CHATHAM,Savannah,2013,142578
 GA,"Savannah, GA",CHATHAM,Savannah,2012,142163
 GA,"Savannah, GA",CHATHAM,Savannah,2011,140083
 GA,"Savannah, GA",CHATHAM,Savannah,2010,136906
 GA,"Savannah, GA",CHATHAM,Savannah,2009,134699
 GA,"Savannah, GA",CHATHAM,Savannah,2008,132252
 GA,"Savannah, GA",CHATHAM,Savannah,2007,131925
 GA,"Savannah, GA",CHATHAM,Savannah,2006,130608
 GA,"Savannah, GA",CHATHAM,Savannah,2005,129780
 GA,"Savannah, GA",CHATHAM,Savannah,2004,130096
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2014,136596
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2013,134126
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2012,132283
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2011,130305
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2010,128337
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2009,126626
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2008,123564
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2007,121219
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2006,118161
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2005,117132
 WA,"Bellevue, WA",KING,Seattle-Tacoma,2004,116912
 WA,"Seattle, WA",KING,Seattle-Tacoma,2014,669112
 WA,"Seattle, WA",KING,Seattle-Tacoma,2013,653713
 WA,"Seattle, WA",KING,Seattle-Tacoma,2012,635521
 WA,"Seattle, WA",KING,Seattle-Tacoma,2011,622354
 WA,"Seattle, WA",KING,Seattle-Tacoma,2010,610383
 WA,"Seattle, WA",KING,Seattle-Tacoma,2009,616627
 WA,"Seattle, WA",KING,Seattle-Tacoma,2008,602934
 WA,"Seattle, WA",KING,Seattle-Tacoma,2007,592647
 WA,"Seattle, WA",KING,Seattle-Tacoma,2006,582877
 WA,"Seattle, WA",KING,Seattle-Tacoma,2005,575036
 WA,"Seattle, WA",KING,Seattle-Tacoma,2004,570961
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2014,204671
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2013,202910
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2012,202017
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2011,199805
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2010,198399
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2009,199638
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2008,197494
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2007,195048
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2006,194678
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2005,193911
 WA,"Tacoma, WA",PIERCE,Seattle-Tacoma,2004,194670
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2014,169717
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2013,167573
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2012,165760
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2011,164469
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2010,162959
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2009,165742
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2008,163044
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2007,160325
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2006,157896
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2005,157181
 WA,"Vancouver, WA",CLARK,Seattle-Tacoma,2004,155479
 LA,"Shreveport, LA",CADDO,Shreveport,2014,198318
 LA,"Shreveport, LA",CADDO,Shreveport,2013,200372
 LA,"Shreveport, LA",CADDO,Shreveport,2012,202131
 LA,"Shreveport, LA",CADDO,Shreveport,2011,201925
 LA,"Shreveport, LA",CADDO,Shreveport,2010,200947
 LA,"Shreveport, LA",CADDO,Shreveport,2009,199244
 LA,"Shreveport, LA",CADDO,Shreveport,2008,198924
 LA,"Shreveport, LA",CADDO,Shreveport,2007,198887
 LA,"Shreveport, LA",CADDO,Shreveport,2006,200113
 LA,"Shreveport, LA",CADDO,Shreveport,2005,197939
 LA,"Shreveport, LA",CADDO,Shreveport,2004,197797
 SD,"Sioux Falls, SD",MINNEHAHA,Sioux Falls,2014,168430
